Tweet,Author,Date
"RT @ConorRyan_93: In their last 247:20 of ice time against the Lightning (five games), the Bruins have scored one 5v5 goal. 

That, and mor…",Greg A. Bedard,2019-03-01 00:28:23
"In their last 247:20 of ice time against the Lightning (five games), the Bruins have scored one 5v5 goal. 

That, and more observations from the last couple of meetings between Boston and Tampa Bay:

https://t.co/piJdwGtJsk",Conor Ryan,2019-03-01 00:26:52
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Baseball player,2019-03-01 00:26:31
The Value of Peter Cehlarik Down the Bruins' Homestretch https://t.co/jnfLjsc84a via @CSthinks #NHLBruins #Boston #BruinsFam #NHL,Mark Allred,2019-03-01 00:26:23
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",BOSTONBOY,2019-03-01 00:25:56
Phila Flyers vs Boston Bruins  5/12/10 Game 6 Opening Line Up &amp; Lauren H... https://t.co/aeprotnINj via @YouTube,michaelbizuk,2019-03-01 00:25:35
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Marc Ryan,2019-03-01 00:25:31
Bruins Shouldn’t Worry About McAvoy Contract… Yet https://t.co/aU0WqY9tpQ #THW #NHLBruins #NHL,The Hockey Writers,2019-03-01 00:25:01
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",ﱞ,2019-03-01 00:23:12
"@SavageBoston Let's Go Bruins!!! Big game tonight, boys! Make sure they know they'll have to go through Boston for the CUP!",WD,2019-03-01 00:22:43
Louis Domingue has faced Boston once this year. Back on December 6th at Amalie Arena. He stopped 35 of 37 shots. It was the 5th straight win at that point. https://t.co/sQrCLuQVaS,Chris Lynch,2019-03-01 00:22:19
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Richard McAdams,2019-03-01 00:21:47
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Becky Cormier,2019-03-01 00:21:42
"2/28 Plays 

Philadelphia 76ers    3 U 🔨🔨🔨

Tailing @NOCAPNATE 

Boston Bruins            2 U 🔨🔨

#MoneyTeam #NBA #NHL",Babbo's Picks,2019-03-01 00:21:41
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Chris Venegas,2019-03-01 00:21:40
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Zach,2019-03-01 00:21:11
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",daveyb🏈⚾🏀🏒,2019-03-01 00:20:50
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",WD,2019-03-01 00:20:49
"@NikkF07 He has no argument. He just wanted to argue, period. 
How's that made easy? This way. Total troll move. Stir it up, sit back &amp; watch the show. 
And a Bruins guy at that. ""No, Boston's got no history of racism."" (Careful where ya toss those stones, Jimmy.)",Libby's Papi 517,2019-03-01 00:20:26
Boston Bruins Fan Yes I Am.,Nathan Hadaway,2019-03-01 00:20:22
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Ryn,2019-03-01 00:20:11
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Mark Pawlich,2019-03-01 00:19:43
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",6x💍💍💍💍💍💍,2019-03-01 00:18:14
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Nazzy,2019-03-01 00:18:04
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Ben Kruse,2019-03-01 00:17:17
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Eli,2019-03-01 00:16:56
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Mark Stevens,2019-03-01 00:16:48
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",JT - 🇺🇸☘️✊🏼👊🏼🤙🏼,2019-03-01 00:16:48
