Tweet,Author,Date
"RT @SportsCenter: Mike Trout's extension is something special compared to the biggest contracts across the NBA, NFL and NHL 😳 https://t.co/…",chris,2019-03-19 18:12:29
"Time is running out to vote for the Elite 8 in the @LAKings Bark Madness 👀

Will Gustl Kopitar hold his ever-so-slight lead over Benny LaDue?
All I know is @AnzeKopitar and @pDue54 better head to an Apple Store and start voting on every available device! https://t.co/SGfq40BfPQ",PumperNicholl,2019-03-19 18:12:25
Check out my broadcast from my PlayStation 4! #PS4live (NHL® 19)  live at https://t.co/B8SmyyHjbW,Trey Camby,2019-03-19 18:12:25
"RT @tammyclosepin: If 
police
firefighters
players in the MLB, NBA, NHL, NFL
teachers 
secretaries &amp; assistants 
ALL DEMAND UNION REPRESENT…",SWEAC,2019-03-19 18:12:24
Charting the Hawks’ path to the playoffs https://t.co/AowKYuMcQ1 https://t.co/1DFETaZRnJ,Blackhawks Fans,2019-03-19 18:12:21
"The @BuffaloSabres are one of the only NHL teams to produce their own broadcast, and the crew is the best in the business! https://t.co/emnNm4W7Cx",Michelle Girardi Z,2019-03-19 18:12:21
"@GoalieHistory That was great reading, I enjoy the history of the NHL so much, thanks for sharing",Ricky,2019-03-19 18:12:21
Please use action figures or bobbleheads as targets in the next skills competition. Each player can provide or choose their own.  @NHL https://t.co/tCOKapTKdj,Asa Rehman,2019-03-19 18:12:16
RT @NHL: 3-year-old Ty gearing up for the 2035 #NHLAllStar Weekend! 👏 (🎥 IG/ryanmercier93) https://t.co/CwjtgQTo2v,axl,2019-03-19 18:12:16
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",John AuBuchon,2019-03-19 18:12:12
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Trevor Boris,2019-03-19 18:12:10
HOCKEY'S BEST: Traikos' power rankings in the NHL right now! https://t.co/4NcIJ4jorI https://t.co/XnBJg0oCIO,Toronto Sun,2019-03-19 18:12:06
Charting the Blackhawks’ path to the playoffs https://t.co/0SYzbawg4k via @2ndCityHockey,Al Smith,2019-03-19 18:12:06
"RT @NYRStatsInfo: In addition, Zibanejad is 1 of 2 NHL players with 28+ goals &amp; 120+ hits this season (Ovechkin).

Zibanejad has establishe…",Hockeymusings,2019-03-19 18:12:05
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Andy Mark Jr.,2019-03-19 18:12:04
"The Real Scandal In #Hockey
Ken Campbell On The Problem With Canada’s Obsession - https://t.co/EQIVP0UG3O

So? What do you think? Does Canadian hockey have a problem? https://t.co/L00R0O8Xl5",Gold In The Net BC,2019-03-19 18:12:03
@DallasStars @PR_NHL @FOXSportsSW Maybe they need to hold a 'let's fix all the problems meeting and actually do something for once instead of sipping drinks on the beach and eating fancy buffet food ' conference,Danes,2019-03-19 18:12:01
"RT @SportsCenter: Mike Trout's extension is something special compared to the biggest contracts across the NBA, NFL and NHL 😳 https://t.co/…",chulo,2019-03-19 18:11:55
RT @_Kaprizov: This is an NHL goaltender https://t.co/B2Jwhg4syF,Justin Thayer,2019-03-19 18:11:51
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Shane P,2019-03-19 18:11:50
RT @HartCountdown: a couple days late but... 678 WINS UNTIL CATER HART PASSES MARTIN BRODEUR FOR FIRST PLACE IN NHL HISTORY!!!!,Perexity,2019-03-19 18:11:45
"I met this woman in my building of my apartment, who I believe is 25? And she’s way more successful than I am. She’s a sports agent for NHL Pro players. When she told me that, it made me rethink my entire existence. That’s definitely 6 figs right there.",Ricky Omega,2019-03-19 18:11:44
"RT @NYRStatsInfo: #NYR This season, Mika Zibanejad is... 

1 of 6 NHL players with 28+ goals &amp; 700+ faceoff wins (Barkov, Crosby, Scheifele…",Hockeymusings,2019-03-19 18:11:44
