Tweet,Author,Date
"@Birdinals29 @EvanAke55 @taravechkin @leahck55 @PredsNHL Shea Weber, former captain of the Nashville predators? The man with the hardest slap shot in the league? Plays for the Canadians?? Ryan Suiter the dirt bag who said he’d stay and play with the preds but left is for the wild??? It must be hard being ignorant",Jacob Anderson,2019-02-27 19:29:00
"RT @PredsPR: The #Preds have signed forward Adam Helewka to a one-year contract worth $700,000 at the NHL level and $70,000 at the AHL leve…",Brennan Klak,2019-02-27 19:23:57
"""Alexa, how many Stanley Cups do the Nashville Predators have?""

0

""Alexa, who owned the Nashville Predators in the 2017 Stanley Cup Finals?""

Daddy Crosby and the Pittsburgh Penguins

""Alexa, what is the worst hockey fan base in the NHL?""

The Nashville Predators https://t.co/qpkJJqbP57",Dustin Michaels (#12in19),2019-02-27 19:22:10
"RT @PredsPR: The #Preds have signed forward Laurent Dauphin to a one-year contract worth $700,000 at the NHL level and $100,000 at the AHL…",austin williams,2019-02-27 19:19:06
"RT @PredsPR: The #Preds have signed forward Laurent Dauphin to a one-year contract worth $700,000 at the NHL level and $100,000 at the AHL…",Brennan Klak,2019-02-27 19:11:19
RT @MikeOrganWriter: Christion Abercrombie: Injured @tsu_football player will return to school https://t.co/PgpkVjjaT5 via @tennessean @Saf…,C.Abercrombie,2019-02-27 19:09:10
"RT @TinRoofNash: Packed house last night @revival615 .
.
.
#nashville_tn #nashvilletn #nashvillegram #nashvilletennessee #nashvillelove #na…",Josh Griffin,2019-02-27 19:06:28
"RT @PredsPR: The #Preds have signed forward Adam Helewka to a one-year contract worth $700,000 at the NHL level and $70,000 at the AHL leve…",David Krepps,2019-02-27 19:02:08
Predators' Wayne Simmonds through the years https://t.co/ehwhfmzzNP,Tennessean,2019-02-27 18:54:03
"Next up for the Predators: At Winnipeg (37-22-4, 78 points) on Friday. 

A closer look at what Granlund and Simmonds bring to Nashville from @AdamVingan:

https://t.co/rrA4AIVmKq",The Athletic,2019-02-27 18:45:00
"RT @PredsNHL: #Preds sign Laurent Dauphin to a one-year, two-way contract which will begin in 2019-20. @mkeadmirals 

https://t.co/gaAVOwBV…",TerritorioHockey,2019-02-27 18:41:08
He is soooooo cute! Carrie Underwood's kid is getting so big!! https://t.co/TVLK5VyS2D,Country 106.5 WYRK,2019-02-27 18:40:07
Predators' Wayne Simmons through the years https://t.co/N5d449yU44,Tennessean,2019-02-27 18:38:02
Predators' Wayne Simmonds through the years https://t.co/flxwhFhM3s,tnsports,2019-02-27 18:34:03
"RT @PredsNHL: #Preds sign Laurent Dauphin to a one-year, two-way contract which will begin in 2019-20. @mkeadmirals 

https://t.co/gaAVOwBV…",Old Pueblo Hockey,2019-02-27 18:32:41
"RT @PredsNHL: #Preds sign Laurent Dauphin to a one-year, two-way contract which will begin in 2019-20. @mkeadmirals 

https://t.co/gaAVOwBV…",chris,2019-02-27 18:26:06
"The Nashville Predators have re-signed forward Laurent Dauphin to a one-year, two-way contract extension worth $700,000 at the NHL level and $100,000 at the AHL level. #Preds https://t.co/qBYZbzjJGb",Complete Hockey News,2019-02-27 18:19:48
"The Nashville Predators have re-signed forward Adam Helewka to a one-year, two way contract extension worth $700,000 at the NHL level and $70,000 at the AHL level. 

That is the new league minimum for next season, in case anyone was wondering. #Preds https://t.co/X7QhDaxutN",Complete Hockey News,2019-02-27 18:17:07
"RT @PredsPR: The #Preds have signed forward Adam Helewka to a one-year contract worth $700,000 at the NHL level and $70,000 at the AHL leve…",Caleb Tollison🇺🇸🇺🇸,2019-02-27 18:16:06
"RT @PredsNHL: #Preds sign Adam Helewka to one-year, two-way contract which begins in 2019-20. @mkeadmirals 

https://t.co/I4lgitU49h",IamLordStanley,2019-02-27 18:15:27
"RT @PredsPR: The #Preds have signed forward Laurent Dauphin to a one-year contract worth $700,000 at the NHL level and $100,000 at the AHL…",David Krepps,2019-02-27 18:14:10
"RT @PredsNHL: #Preds sign Laurent Dauphin to a one-year, two-way contract which will begin in 2019-20. @mkeadmirals 

https://t.co/gaAVOwBV…",NHL Fantasy,2019-02-27 18:13:22
RT @TasteOfCountry: Carrie Underwood's Son Isaiah Drops the Puck Before Nashville Predators Game [Watch] https://t.co/9FPIWhKFJ1,Mica Fishwood,2019-02-27 18:10:21
"RT @TheAthleticNSH: In a sense, when you contrast what Nashville is doing with what elite power play teams are doing, it seems incomplete.…",snacksrespecter,2019-02-27 18:09:16
"RT @PredsNHL: #Preds sign Laurent Dauphin to a one-year, two-way contract which will begin in 2019-20. @mkeadmirals 

https://t.co/gaAVOwBV…",anne-marie B.D,2019-02-27 18:07:39
"In a sense, when you contrast what Nashville is doing with what elite power play teams are doing, it seems incomplete.

@dellowhockey dissects the Predators' PP issues along with the success of the Blackhawks. 

https://t.co/JRHgElAqTF",The Athletic,2019-02-27 18:05:00
"RT @PredsNHL: #Preds sign Laurent Dauphin to a one-year, two-way contract which will begin in 2019-20. @mkeadmirals 

https://t.co/gaAVOwBV…",Alex McKeon,2019-02-27 18:02:02
"RT @PredsPR: The #Preds have signed forward Laurent Dauphin to a one-year contract worth $700,000 at the NHL level and $100,000 at the AHL…",Paul Skrbina,2019-02-27 17:59:54
"@hqsports Who hasn’t?! I told my boss I couldn’t work because I had to drive to Nashville for a family event, but really I was going to the Predators game!",Nathan Bess,2019-02-27 17:58:16
RT @prohockeyrumors: Two minor signings for the Predators. https://t.co/klsL4W489X,Connor Shipton,2019-02-27 17:49:11
"RT @PredsNHL: #Preds sign Laurent Dauphin to a one-year, two-way contract which will begin in 2019-20. @mkeadmirals 

https://t.co/gaAVOwBV…",AHL Communications,2019-02-27 17:49:07
"RT @PredsPR: The #Preds have signed forward Laurent Dauphin to a one-year contract worth $700,000 at the NHL level and $100,000 at the AHL…",Greg Krepps,2019-02-27 17:47:46
"RT @PredsPR: The #Preds have signed forward Laurent Dauphin to a one-year contract worth $700,000 at the NHL level and $100,000 at the AHL…",John Jensen,2019-02-27 17:44:48
Two minor signings for the Predators. https://t.co/klsL4W489X,Pro Hockey Rumors,2019-02-27 17:43:13
"RT @PredsPR: The #Preds have signed forward Adam Helewka to a one-year contract worth $700,000 at the NHL level and $70,000 at the AHL leve…",Scott Best,2019-02-27 17:41:39
"RT @PredsPR: The #Preds have signed forward Adam Helewka to a one-year contract worth $700,000 at the NHL level and $70,000 at the AHL leve…",PenaltyBoxRadio,2019-02-27 17:41:29
