Tweet,Author,Date
"RT @RichSlate: Boston is 23-1-3 when leading after 2 periods this season while Tampa Bay is 6-8-0 when trailing after 2

#NHLBruins #Lightn…",Polar Ginger,2019-03-01 02:27:03
"Boston has 3 less giveaways (9-6) &amp; they've won 1 more faceoff (16-15). Tampa Bay has 4 more takeaways (9-5) in 2 periods 

#NHLBruins #Lightning #MetroBoston",Richard Slate,2019-03-01 02:21:52
"Boston has 54 shot attempts (32 on goal, 14 blocked, 8 missed net) to 33 for Tampa Bay (9 on goal, 11 blocked, 13 missed net) through 2 periods

#NHLBruins #Lightning #MetroBoston",Richard Slate,2019-03-01 02:20:08
"Boston is 23-1-3 when leading after 2 periods this season while Tampa Bay is 6-8-0 when trailing after 2

#NHLBruins #Lightning #MetroBoston",Richard Slate,2019-03-01 02:14:25
"@NYISLES22 @AllthingsIsles1 I’m a Tampa Bay Lightning fan so I think I’m happy where I am. 🥰 bless your heart, though.",Acherov,2019-03-01 02:12:10
Tampa Bay Lightning at Boston Bruins: Streak vs. Streak https://t.co/57pieL1g2B https://t.co/XJGZhD9jaZ,Lightning Hockey!!,2019-03-01 02:11:03
Watch live now : Boston Bruins - Tampa Bay Lightning - NHL - Free NHL link live stream https://t.co/KLKyfp0sLI,WatchAllSports,2019-03-01 02:09:32
"Outplayed Tampa Bay Lightning, and we played som good hockey.",daniel søren  tangen,2019-03-01 02:08:23
"End two periods: Bruins 1, Lightning 0

Tampa Bay has *nine shots* through two periods.",Marisa Ingemi,2019-03-01 02:07:08
RT @NHLRumorsDaily: #Isles look like a well oiled machine tonight... scary for anyone in the East not named the Tampa Bay Lightning #GoBolts,Matthew Whitten,2019-03-01 02:06:41
@MapleLeafs So our Team is making the @NYIslanders look like the Tampa Bay lightning tonight. This is wack!!!!! Once again Sparks makes me nervous and our defense is wack. The Playoffs are a few Weeks away I hope y'all get your act together by then or we won't go anywhere in the Playoffs ❌,kareemslick,2019-03-01 02:06:37
"sick pass by Johansson to @CMcAvoy44 but Domingue makes another great stop. PS Boston has outshot Tampa Bay 32-9

#NHLBruins #Lightning #MetroBoston",Richard Slate,2019-03-01 02:06:06
Tampa Bay lightning look very tired and sluggish it's been a very long road trip. This maybe a loss before they return home and get a rest.,"Access Media, Bella Executive Media",2019-03-01 02:01:51
This game would be ovah if not for the Tampa Bay Lightning goalie. #BostonBruins #TBL,Pascal Brunet,2019-03-01 01:58:53
RT @HackswithHaggs: Five thoughts from the first period with the Bruins and Tampa Bay Lightning locked in a scoreless tie https://t.co/OLiN…,NBC Sports Boston,2019-03-01 01:55:33
"21st goal of the season for @JDebrusk (7th in his last 8 games!) &amp; 39th assist for @ToreyKrug (1 goal, 9 assists) in his last 11 games. Boston is 24-5-5 when they score 1st while Tampa Bay is 18-8-1 (haha) when they allow the 1st goal

#NHLBruins #Lightning #MetroBoston",Richard Slate,2019-03-01 01:54:19
RT @NHLRumorsDaily: #Isles look like a well oiled machine tonight... scary for anyone in the East not named the Tampa Bay Lightning #GoBolts,Diana Mallery,2019-03-01 01:53:28
Five thoughts from the first period with the Bruins and Tampa Bay Lightning locked in a scoreless tie https://t.co/OLiNboPMKF,Joe Haggerty,2019-03-01 01:48:27
RT @NHLRumorsDaily: #Isles look like a well oiled machine tonight... scary for anyone in the East not named the Tampa Bay Lightning #GoBolts,Anthony Perrotti,2019-03-01 01:48:21
The Impressive Run of the Tampa Bay Lightning https://t.co/6tigesKUix via @YouTube,Shannon THG - Puck Dead,2019-03-01 01:46:56
The Tampa Bay Lightning are the most overrated team in NHL history. They are a weak team both physically and mentally that relies on pitiful officiating night in and night out. Most of their fanbase doesn't even understand the rules because they're called so differently for them.,David,2019-03-01 01:46:55
